Zeitstempel,data_NO2,data_O3,data_pm10,data_pm25,data_sht_temp,RLF,p-Luft,Nsch,WIR,WIV
2024-11-14 04:34:00,25.561,2.827,22.057,20.332,4.518,93.11,1011,0,182.66,0.683
2024-11-14 04:35:00,25.211,2.394,21.977,20.22,4.542,93.1,1011,0,183.05,0.633
2024-11-14 04:36:00,24.477,1.929,21.927,20.125,4.542,93.1,1011,0,178.559,1
2024-11-14 04:37:00,24.127,0.632,22.078,20.107,4.563,93.11,1011,0,184.907,0.45
2024-11-14 04:38:00,24.828,1.663,22.238,20.135,4.563,93.11,1011,0,201.985,0.583
2024-11-14 04:39:00,26.294,1.463,22.045,20.067,4.592,93.1,1011,0,198.24,0.583
2024-11-14 04:40:00,27.059,-0.266,22.168,20.008,4.592,93.1,1011,0,201.281,0.833
2024-11-14 04:41:00,26.485,0.133,22.475,19.993,4.612,93.06,1011,0,193.14,0.733
2024-11-14 04:42:00,25.466,1.297,22.685,19.975,4.612,93.06,1011,0,205.449,0.85
2024-11-14 04:43:00,26.135,0.998,23.175,20,4.634,93.02,1011,0,220.689,0.467
2024-11-14 04:44:00,26.262,0.466,23.545,19.98,4.634,93.02,1011,0,205.992,0.433
2024-11-14 04:45:00,25.816,1.496,23.075,19.875,4.652,92.97,1011,0,193.426,0.817
2024-11-14 04:46:00,26.74,1.663,22.5,19.765,4.652,92.97,1011,0,211.609,0.867
2024-11-14 04:47:00,27.186,3.026,22.1,19.555,4.669,92.89,1011,0,212.175,1.367
2024-11-14 04:48:00,26.836,2.062,21.833,19.342,4.669,92.89,1011,0,217.91,1.183
2024-11-14 04:49:00,27.505,2.295,21.923,19.265,4.684,92.8,1011,0,216.144,1.133
2024-11-14 04:50:00,27.983,2.228,22.138,19.34,4.684,92.8,1011,0,213.571,1.033
2024-11-14 04:51:00,27.792,2.527,22.07,19.4,4.698,92.7,1011,0,204.473,0.85
2024-11-14 04:52:00,26.74,1.862,21.905,19.48,4.698,92.7,1011,0,205.885,1.567
2024-11-14 04:53:00,26.486,2.095,21.683,19.593,4.705,92.61,1011,0,204.779,1.167
2024-11-14 04:54:00,26.294,2.228,21.317,19.71,4.705,92.61,1011,0,208.819,1.283
2024-11-14 04:55:00,26.932,2.195,21.088,19.828,4.705,92.52,1011,0,208.46,1.383
2024-11-14 04:56:00,27.091,1.895,21.108,19.888,4.705,92.52,1011,0,218.44,1.183
2024-11-14 04:57:00,26.485,1.63,21.168,19.93,4.705,92.45,1011,0,214.783,1.633
2024-11-14 04:58:00,26.9,3.059,21.448,19.98,4.705,92.45,1011,0,205.639,1.667
2024-11-14 04:59:00,26.167,1.63,21.972,19.957,4.705,92.39,1011,0,206.918,1.167
2024-11-14 05:00:00,26.772,0.965,22.197,19.828,4.705,92.39,1011,0,203.484,1.3
2024-11-14 05:01:00,26.198,1.33,22.283,19.68,4.699,92.36,1011,0,214.796,1.233
2024-11-14 05:02:00,25.784,1.43,22.5,19.568,4.699,92.36,1011,0,209.592,1.317
2024-11-14 05:03:00,25.72,1.131,22.368,19.458,4.689,92.32,1011,0,186.543,0.867
2024-11-14 05:04:00,26.358,2.394,21.847,19.385,4.689,92.32,1011,0,206.015,0.85
2024-11-14 05:05:00,26.039,1.995,21.322,19.335,4.686,92.31,1011,0,192.071,0.567
2024-11-14 05:06:00,26.135,1.929,20.975,19.213,4.686,92.31,1011,0,186.878,0.483
2024-11-14 05:07:00,26.804,1.63,20.663,19.038,4.686,92.3,1011,0,191.577,1.4
2024-11-14 05:08:00,27.059,2.128,20.45,18.89,4.686,92.3,1011,0,180.968,0.9
2024-11-14 05:09:00,27.155,1.164,20.14,18.75,4.688,92.3,1011,0,181.268,1.05
2024-11-14 05:10:00,26.231,1.696,19.9,18.61,4.688,92.3,1011,0,174.346,0.883
2024-11-14 05:11:00,25.593,1.43,19.815,18.525,4.693,92.3,1011,0,179.523,1.383
2024-11-14 05:12:00,26.804,0.732,19.875,18.52,4.693,92.3,1011,0,184.048,1.067
2024-11-14 05:13:00,27.92,-0.366,20.03,18.52,4.716,92.33,1011,0,197.757,0.75
2024-11-14 05:14:00,27.282,-0.333,20.413,18.553,4.716,92.33,1011,0,179.384,0.867
2024-11-14 05:15:00,27.155,0.1,20.757,18.588,4.736,92.34,1011,0,194.455,1.117
2024-11-14 05:16:00,26.868,1.33,20.785,18.61,4.736,92.34,1011,0,214.711,0.417
2024-11-14 05:17:00,26.74,1.862,20.57,18.618,4.746,92.34,1011,0,178.45,0.667
2024-11-14 05:18:00,26.963,0.399,20.268,18.585,4.746,92.34,1011,0,183.292,1.083
2024-11-14 05:19:00,27.186,0.831,19.698,18.463,4.763,92.33,1011,0,193.807,1.2
2024-11-14 05:20:00,28.652,0.499,19.157,18.283,4.763,92.33,1011,0,185.464,1.1
2024-11-14 05:21:00,28.493,1.164,19.25,18.157,4.778,92.32,1011,0,180.094,1.483
2024-11-14 05:22:00,27.25,0.499,19.512,18.042,4.778,92.32,1011,0,176.116,1.467
2024-11-14 05:23:00,27.059,0.399,19.525,17.997,4.78,92.28,1011,0,190.538,1.067
2024-11-14 05:24:00,26.9,2.394,19.45,17.95,4.78,92.28,1011,0,180.636,1.467
2024-11-14 05:25:00,26.294,1.43,19.433,17.93,4.778,92.21,1011,0,175.433,1.7
2024-11-14 05:26:00,27.059,3.891,19.228,17.967,4.778,92.21,1011,0,174.666,2.3
2024-11-14 05:27:00,27.601,3.824,18.928,18.007,4.782,92.15,1011,0,178.407,1.683
2024-11-14 05:28:00,27.378,2.261,18.74,18,4.782,92.15,1011,0,187.388,1.533
2024-11-14 05:29:00,27.059,1.231,18.93,18.02,4.765,92.05,1011,0,159.063,1.683
2024-11-14 05:30:00,26.932,1.064,19.25,18.1,4.765,92.05,1011,0,177.191,1.933
2024-11-14 05:31:00,26.868,1.131,19.29,18.165,4.748,91.96,1011,0,176.638,2.05
2024-11-14 05:32:00,26.422,1.364,19.46,18.21,4.748,91.96,1011,0,184.93,2.05
2024-11-14 05:33:00,26.74,2.494,19.71,18.225,4.733,91.89,1011,0.01,185.133,0.917
2024-11-14 05:34:00,26.74,2.195,19.667,18.215,4.733,91.89,1011,0.01,174.456,1.083
2024-11-14 05:35:00,27.983,1.995,19.685,18.247,4.718,91.84,1011,0.005,183.547,1.567
2024-11-14 05:36:00,28.174,1.364,19.89,18.275,4.718,91.84,1011,0.005,201.466,1.433
2024-11-14 05:37:00,27.186,0.499,19.927,18.292,4.698,91.81,1011,0.01,184.793,1.267
2024-11-14 05:38:00,27.409,2.527,19.723,18.307,4.698,91.81,1011,0.005,185.173,1.15
2024-11-14 05:39:00,27.027,2.993,19.517,18.295,4.681,91.8,1011,0.01,196.937,0.867
2024-11-14 05:40:00,27.346,2.66,19.328,18.228,4.681,91.8,1011,0.005,178.68,0.867
2024-11-14 05:41:00,27.059,1.63,19.242,18.167,4.664,91.82,1011,0,188.573,0.967
2024-11-14 05:42:00,26.676,1.829,19.233,18.108,4.664,91.82,1011,0.005,213.024,1.15
2024-11-14 05:43:00,26.454,0.333,19.2,18.062,4.647,91.88,1011,0.005,192.288,1.65
2024-11-14 05:44:00,26.262,0.532,19.267,18.108,4.647,91.88,1011,0,176.628,1.983
2024-11-14 05:45:00,26.199,1.097,19.458,18.185,4.631,91.93,1011,0.005,185.3,2.1
2024-11-14 05:46:00,26.932,1.264,19.477,18.24,4.631,91.93,1011,0,177.01,2.417
2024-11-14 05:47:00,28.43,1.264,19.34,18.255,4.622,91.98,1011,0.005,166.444,1.933
2024-11-14 05:48:00,28.461,1.63,19.36,18.28,4.622,91.98,1011,0,190.334,1.65
2024-11-14 05:49:00,27.792,1.064,19.4,18.27,4.609,92.01,1011,0,169.879,2.25
2024-11-14 05:50:00,27.505,0.998,19.285,18.215,4.609,92.01,1011,0.005,175.616,1.85
2024-11-14 05:51:00,26.39,0.599,19.165,18.16,4.594,92.02,1011,0,170.216,1.967
2024-11-14 05:52:00,26.677,1.895,19.23,18.185,4.594,92.02,1011,0,186.989,2.35
2024-11-14 05:53:00,27.728,2.328,19.36,18.213,4.584,92.01,1011,0,198.221,2.567
2024-11-14 05:54:00,27.665,0.798,19.41,18.235,4.584,92.01,1011,0,181.087,1.517
2024-11-14 05:55:00,26.964,1.496,19.502,18.307,4.567,91.99,1011,0.005,182.168,2.033
2024-11-14 05:56:00,27.728,0.998,19.815,18.418,4.567,91.99,1011,0,190.232,1.717
2024-11-14 05:57:00,26.677,1.596,20.557,18.49,4.55,91.98,1010,0,174.747,1.483
2024-11-14 05:58:00,26.74,1.031,20.988,18.49,4.55,91.98,1010,0,178.685,1.967
2024-11-14 05:59:00,27.25,0.233,21.007,18.5,4.548,91.98,1011,0,180.28,1.883
2024-11-14 06:00:00,26.549,2.76,21.028,18.527,4.548,91.98,1011,0,186.232,0.983
2024-11-14 06:01:00,26.007,3.093,20.788,18.508,4.547,92,1011,0,204.346,1.4
2024-11-14 06:02:00,26.231,1.763,19.945,18.415,4.547,92,1011,0,182.762,1.617
2024-11-14 06:03:00,25.976,2.46,19.422,18.357,4.54,92.01,1011,0,196.988,2.283
2024-11-14 06:04:00,24.86,2.826,19.75,18.348,4.54,92.01,1011,0,177.451,2.867
2024-11-14 06:05:00,24.382,2.76,20.097,18.315,4.532,92.01,1011,0.005,177.961,1.7
2024-11-14 06:06:00,25.274,1.829,20.453,18.272,4.532,92.01,1011,0,181.833,2.2
2024-11-14 06:07:00,26.676,3.758,20.895,18.26,4.515,91.97,1011,0,180.564,1.7
2024-11-14 06:08:00,25.912,4.023,21.11,18.285,4.515,91.97,1011,0,178.889,2.467
2024-11-14 06:09:00,25.498,3.159,20.925,18.265,4.501,91.95,1011,0,166.693,1.5
2024-11-14 06:10:00,24.509,3.259,20.55,18.2,4.501,91.95,1011,0,189.527,1.05
2024-11-14 06:11:00,25.497,3.325,20.33,18.145,4.485,91.89,1011,0,182.556,1.683
2024-11-14 06:12:00,26.358,2.893,20.14,18.058,4.485,91.89,1011,0,183.097,1.967
2024-11-14 06:13:00,25.912,2.161,19.863,17.967,4.468,91.84,1011,0,183.731,1.033
2024-11-14 06:14:00,25.529,2.96,19.75,17.948,4.468,91.84,1011,0,198.244,1.133
2024-11-14 06:15:00,28.047,2.328,19.73,17.932,4.469,91.83,1011,0,196.925,1.75
2024-11-14 06:16:00,29.959,2.827,19.423,17.858,4.469,91.83,1011,0,193.963,1.95
2024-11-14 06:17:00,26.581,3.259,18.963,17.803,4.471,91.83,1011,0,181.577,2.333
2024-11-14 06:18:00,24.796,3.791,18.7,17.745,4.471,91.83,1011,0,179.001,1.75
2024-11-14 06:19:00,24.127,4.423,18.453,17.633,4.469,91.82,1011,0,188.503,2.55
2024-11-14 06:20:00,24.35,4.655,18.185,17.505,4.469,91.82,1011,0,181.101,1.483
2024-11-14 06:21:00,24.095,4.788,17.992,17.425,4.469,91.8,1011,0,178.064,2
2024-11-14 06:22:00,25.593,4.356,18.01,17.418,4.469,91.8,1011,0,185.532,1.417
2024-11-14 06:23:00,24.924,2.827,18.022,17.44,4.469,91.79,1011,0,194.71,1.467
2024-11-14 06:24:00,23.936,2.76,18.012,17.462,4.469,91.79,1011,0,185.732,1.067
2024-11-14 06:25:00,23.904,3.392,18.007,17.47,4.469,91.757,1011,0,175.407,1.383
2024-11-14 06:26:00,25.115,3.259,18.162,17.475,4.469,91.75,1011,0,173.536,1.6
2024-11-14 06:27:00,24.541,3.392,18.525,17.47,4.481,91.708,1011,0,179.363,1.4
2024-11-14 06:28:00,24.413,3.591,18.97,17.43,4.483,91.7,1011,0,183.848,1.7
2024-11-14 06:29:00,24.701,2.993,19.48,17.38,4.497,91.667,1011,0,187.773,1.35
2024-11-14 06:30:00,24.254,3.857,19.795,17.345,4.5,91.66,1011,0.005,193.705,1.517
2024-11-14 06:31:00,24.063,4.555,19.67,17.325,4.513,91.643,1011,0,192.394,1.4
2024-11-14 06:32:00,25.147,3.093,19.327,17.313,4.516,91.64,1011,0,181.395,1.783
2024-11-14 06:33:00,24.669,3.159,18.817,17.237,4.518,91.59,1011,0,185.182,1.417
2024-11-14 06:34:00,24.382,2.461,18.092,17.132,4.518,91.58,1011,0.005,191.657,1.3
2024-11-14 06:35:00,24.924,2.86,17.523,17.047,4.511,91.522,1011,0.005,167.281,1.15
2024-11-14 06:36:00,25.147,3.126,17.665,17.113,4.51,91.51,1011,0,186.56,1.95
2024-11-14 06:37:00,24.701,2.826,17.863,17.182,4.498,91.493,1011,0.005,204.109,1.317
2024-11-14 06:38:00,24.987,3.425,17.88,17.203,4.495,91.49,1011,0,209.732,1.333
2024-11-14 06:39:00,25.466,3.957,17.975,17.265,4.483,91.473,1011,0.005,188.957,1.433
2024-11-14 06:40:00,26.74,5.021,18.24,17.358,4.481,91.47,1011,0,174.994,1.683
2024-11-14 06:41:00,25.211,3.059,18.938,17.312,4.47,91.453,1011,0,184.49,2.667
2024-11-14 06:42:00,25.274,2.195,19.673,17.173,4.468,91.45,1011,0.005,186.447,1.417
2024-11-14 06:43:00,27.25,3.159,19.893,17.058,4.465,91.442,1011,0,206.283,0.933
2024-11-14 06:44:00,27.473,2.826,19.735,16.9,4.464,91.44,1011,0,193.056,1.733
2024-11-14 06:45:00,27.027,3.092,19.557,16.743,4.466,91.448,1011,0,183.601,2.617
2024-11-14 06:46:00,26.007,3.857,18.91,16.605,4.466,91.45,1011,0.005,175.547,1.967
2024-11-14 06:47:00,27.091,2.76,17.885,16.5,4.468,91.408,1011,0,181.873,2.117
2024-11-14 06:48:00,28.908,1.696,17.615,16.465,4.468,91.4,1011,0,174.663,2.15
2024-11-14 06:49:00,36.27,2.594,17.735,16.5,4.466,91.358,1011,0,188.469,1.383
2024-11-14 06:50:00,36.397,2.561,17.66,16.52,4.466,91.35,1011,0,173.969,1.817
2024-11-14 06:51:00,32.764,1.596,17.705,16.57,4.478,91.3,1011,0,189.46,1.567
2024-11-14 06:52:00,38.182,1.364,17.647,16.61,4.48,91.29,1011,0.005,179.252,1.45
2024-11-14 06:53:00,52.365,2.926,17.423,16.582,4.493,91.257,1011,0,175.533,1.2
2024-11-14 06:54:00,45.003,3.624,17.477,16.582,4.496,91.25,1011,0,183.665,1.8
2024-11-14 06:55:00,35.569,3.392,17.552,16.57,4.508,91.225,1011,0,183.86,1.883
2024-11-14 06:56:00,32.509,2.893,17.257,16.418,4.51,91.22,1011,0,192.844,2.067
2024-11-14 06:57:00,32.7,2.594,16.882,16.227,4.52,91.203,1011,0,179.365,2.233
2024-11-14 06:58:00,30.278,3.092,16.697,16.13,4.522,91.2,1011,0.005,196.845,0.65
2024-11-14 06:59:00,28.844,3.591,16.558,16.082,4.529,91.175,1011,0.005,183.836,1.717
2024-11-14 07:00:00,29.449,3.625,16.502,16.047,4.53,91.17,1011,0.005,177.629,3.033
2024-11-14 07:01:00,29.513,3.026,16.698,16.088,4.53,91.162,1011,0,169.472,1.6
2024-11-14 07:02:00,27.059,4.988,17.17,16.268,4.53,91.16,1011,0.005,182.608,2.45
2024-11-14 07:03:00,28.366,3.259,17.52,16.388,4.53,91.16,1011,0.005,174.133,1.967
2024-11-14 07:04:00,28.143,5.021,17.4,16.247,4.53,91.16,1011,0,182.739,1.7
2024-11-14 07:05:00,27.441,3.691,17.207,16.015,4.528,91.127,1011,0.005,176.419,1.6
2024-11-14 07:06:00,28.079,3.126,17.103,15.802,4.527,91.12,1011,0,192.753,2
2024-11-14 07:07:00,36.525,2.56,16.823,15.547,4.527,91.103,1011,0.005,180.755,1.983
2024-11-14 07:08:00,39.33,4.788,16.555,15.315,4.527,91.1,1011,0,210.49,1.25
2024-11-14 07:09:00,37.896,2.494,16.5,15.23,4.532,91.108,1011,0,189.458,1.7
2024-11-14 07:10:00,44.142,3.691,16.495,15.245,4.533,91.11,1011,0,177.351,1.8
2024-11-14 07:11:00,41.178,3.359,16.345,15.25,4.533,91.102,1010.17,0.005,197.243,1.083
2024-11-14 07:12:00,32.732,2.893,16.365,15.205,4.533,91.1,1010,0,175.399,0.917
2024-11-14 07:13:00,31.617,2.827,16.575,15.185,4.533,91.108,1010,0,186.355,0.767
2024-11-14 07:14:00,31.457,2.793,16.723,15.18,4.533,91.11,1010,0,186.008,0.85
2024-11-14 07:15:00,33.274,2.095,16.632,15.112,4.537,91.143,1010,0,174.442,1.117
2024-11-14 07:16:00,32.605,3.658,16.667,15.02,4.538,91.15,1010,0,175.239,2.1
2024-11-14 07:17:00,29.354,4.655,16.648,14.938,4.551,91.217,1010,0.005,196.374,1.933
2024-11-14 07:18:00,29.832,4.622,16.135,14.767,4.553,91.23,1010,0,174.871,1.9
2024-11-14 07:19:00,29.131,4.954,15.633,14.565,4.555,91.28,1010,0,178.657,1.65
2024-11-14 07:20:00,26.549,8.313,15.418,14.413,4.555,91.29,1010,0,176.89,2.133
2024-11-14 07:21:00,25.147,6.817,15.033,14.223,4.555,91.298,1010.83,0,171.106,1.983
2024-11-14 07:22:00,25.434,6.717,14.533,14.032,4.555,91.3,1011,0,168.429,1.283
2024-11-14 07:23:00,24.637,6.484,14.35,13.96,4.555,91.275,1011,0,186.714,1.85
2024-11-14 07:24:00,23.521,7.282,14.385,13.952,4.555,91.27,1011,0,188.398,2.117
2024-11-14 07:25:00,23.681,5.985,14.387,13.95,4.553,91.187,1011,0,193.708,1.067
2024-11-14 07:26:00,24.987,5.919,14.46,14.01,4.553,91.17,1011,0,180.235,1.733
2024-11-14 07:27:00,25.688,6.185,14.64,14.125,4.544,91.053,1011,0,179.066,1.033
2024-11-14 07:28:00,26.804,4.722,14.67,14.15,4.542,91.03,1011,0,174.901,1.1
2024-11-14 07:29:00,27.155,4.489,14.62,14.17,4.54,90.905,1011,0.005,188.87,1.383
2024-11-14 07:30:00,28.461,3.791,14.635,14.185,4.54,90.88,1011,0,171.464,1.867
2024-11-14 07:31:00,30.47,2.727,14.86,14.25,4.542,90.78,1011,0,194.785,1.417
2024-11-14 07:32:00,29.162,2.627,15.103,14.32,4.542,90.76,1011,0,180.308,1.65
2024-11-14 07:33:00,28.366,3.292,15.335,14.4,4.542,90.693,1011,0,173.438,2.917
2024-11-14 07:34:00,26.964,4.356,15.573,14.497,4.542,90.68,1011,0,163.59,2.367
2024-11-14 07:35:00,26.39,4.988,16.117,14.738,4.545,90.63,1011,0,178.717,2.333
2024-11-14 07:36:00,25.848,5.985,16.668,15.022,4.545,90.62,1011,0,170.719,2.45
2024-11-14 07:37:00,26.135,4.855,16.965,15.232,4.545,90.553,1011,0,176.357,2.25
2024-11-14 07:38:00,26.167,4.622,17.073,15.348,4.545,90.54,1011,0,180.904,2.75
2024-11-14 07:39:00,25.784,5.852,17.075,15.41,4.545,90.482,1011,0,170.915,2.9
2024-11-14 07:40:00,25.147,5.52,16.973,15.325,4.545,90.47,1011,0,172.294,2.867
2024-11-14 07:41:00,24.413,4.456,16.587,15.108,4.543,90.395,1011,0,174.258,2.133
2024-11-14 07:42:00,25.912,4.954,16.185,14.945,4.543,90.38,1011,0,171.376,1.233
2024-11-14 07:43:00,27.154,3.891,16.163,14.885,4.543,90.305,1011,0,179.985,2.1
2024-11-14 07:44:00,26.581,5.087,16.332,14.908,4.543,90.29,1011,0,178.22,3.133
2024-11-14 07:45:00,26.549,6.085,16.295,14.96,4.541,90.223,1011,0.005,181.232,2.867
2024-11-14 07:46:00,26.167,7.182,16.2,15,4.54,90.21,1011,0.005,183.693,2.383
2024-11-14 07:47:00,25.784,4.456,16.17,14.99,4.54,90.16,1010.17,0,178.584,2.667
2024-11-14 07:48:00,27.25,5.221,16.085,14.995,4.54,90.15,1010,0,175.399,2.317
2024-11-14 07:49:00,26.677,4.123,16.075,15.055,4.54,90.1,1010,0.005,183.352,1.65
2024-11-14 07:50:00,26.581,3.259,16.083,15.07,4.54,90.09,1010,0,178.127,1.8
2024-11-14 07:51:00,26.581,2.826,16.055,15.09,4.54,90.073,1010,0,166.082,2.517
2024-11-14 07:52:00,28.366,3.226,16.03,15.12,4.54,90.07,1010,0,170.076,2.383
2024-11-14 07:53:00,27.25,5.021,16,15.127,4.54,90.07,1010.83,0,174.949,2.083
2024-11-14 07:54:00,26.262,5.087,15.85,15.087,4.54,90.07,1011,0.005,179.655,2.6
2024-11-14 07:55:00,26.071,6.318,15.657,15.003,4.542,90.07,1011,0,170.487,2.183
2024-11-14 07:56:00,25.242,5.852,15.527,14.938,4.542,90.07,1011,0,179.993,2.267
2024-11-14 07:57:00,24.509,5.354,15.475,14.912,4.542,90.078,1011,0,196.588,1.617
2024-11-14 07:58:00,25.242,5.121,15.452,14.907,4.542,90.08,1011,0,194.284,1.617
2024-11-14 07:59:00,25.529,4.556,15.352,14.862,4.542,90.088,1011,0,198.889,1.383
2024-11-14 08:00:00,26.613,3.425,15.287,14.802,4.542,90.09,1011,0,197.792,1.2
2024-11-14 08:01:00,26.135,5.453,15.3,14.782,4.542,90.098,1011,0.005,176.14,1.817
2024-11-14 08:02:00,25.88,4.788,15.285,14.76,4.542,90.1,1011,0,189.811,1.383
2024-11-14 08:03:00,26.454,4.19,15.627,14.728,4.542,90.117,1011,0,197.81,0.95
2024-11-14 08:04:00,26.517,4.356,16.092,14.74,4.542,90.12,1011,0.005,186.987,1.033
2024-11-14 08:05:00,27.952,3.891,16.327,14.798,4.542,90.153,1011,0.01,181.648,1.517
2024-11-14 08:06:00,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2024-11-14 08:07:00,28.461,4.123,16.528,14.898,4.555,90.252,1011,0.02,188.405,1.167
2024-11-14 08:08:00,27.951,4.855,16.3,14.945,4.558,90.27,1011,0.015,179.592,1.25
2024-11-14 08:09:00,28.43,3.625,16.445,15.04,4.562,90.37,1011,0.015,195.94,1.433
2024-11-14 08:10:00,29.8,3.957,16.68,15.07,4.563,90.39,1011,0.015,183.343,1.517
2024-11-14 08:11:00,28.366,2.96,16.54,15.01,4.576,90.498,1011,0.005,208.416,1.283
2024-11-14 08:12:00,28.143,4.156,16.53,14.975,4.579,90.52,1011,0.01,184.541,2.417
2024-11-14 08:13:00,28.716,3.425,16.48,14.93,4.592,90.637,1011,0.005,179.722,1.467
2024-11-14 08:14:00,27.76,3.259,16,14.807,4.595,90.66,1011,0.005,193.569,1.267
2024-11-14 08:15:00,28.079,2.793,15.708,14.743,4.594,90.727,1011,0,183.159,2.533
2024-11-14 08:16:00,28.015,4.389,15.613,14.723,4.594,90.74,1011,0.005,180.32,2.033
2024-11-14 08:17:00,27.952,5.021,15.545,14.687,4.59,90.782,1011,0,169.57,2.083
2024-11-14 08:18:00,27.537,5.087,15.643,14.665,4.589,90.79,1011,0.005,180.286,2.633
2024-11-14 08:19:00,26.709,6.949,15.782,14.725,4.597,90.832,1011,0,184.944,2.817
2024-11-14 08:20:00,26.517,5.054,15.762,14.798,4.599,90.84,1011,0,194.912,2.117
2024-11-14 08:21:00,24.732,7.382,15.818,14.853,4.595,90.823,1011,0.005,188.094,1.95
2024-11-14 08:22:00,25.051,6.351,15.858,14.877,4.594,90.82,1011,0,177.016,1.383
2024-11-14 08:23:00,25.306,7.515,15.62,14.815,4.582,90.778,1011,0,178.951,1.433
2024-11-14 08:24:00,25.083,7.149,15.487,14.71,4.579,90.77,1011,0,179.377,1.05
2024-11-14 08:25:00,25.466,6.052,15.982,14.68,4.592,90.762,1011,0.005,182.305,1.883
2024-11-14 08:26:00,25.497,5.786,16.355,14.667,4.594,90.76,1011,0,184.274,1.35
2024-11-14 08:27:00,26.358,5.653,16.418,14.68,4.598,90.752,1011,0,173.107,1.25
2024-11-14 08:28:00,27.506,4.888,16.578,14.747,4.599,90.75,1011,0,176.499,1.517
2024-11-14 08:29:00,27.155,4.223,16.695,14.805,4.6,90.733,1011,0,176.29,1.933
2024-11-14 08:30:00,26.454,6.085,16.18,14.785,4.6,90.73,1011,0,172.489,2.05
2024-11-14 08:31:00,25.306,5.32,15.59,14.715,4.604,90.763,1011,0,205.601,0.983
2024-11-14 08:32:00,25.625,6.517,15.455,14.655,4.605,90.77,1011,0,193.339,1.567
2024-11-14 08:33:00,24.828,6.085,15.41,14.635,4.625,90.82,1011,0,169.201,1.733
2024-11-14 08:34:00,25.402,7.149,15.408,14.672,4.629,90.83,1011,0.005,176.758,1.267
2024-11-14 08:35:00,25.242,7.083,15.367,14.695,4.637,90.863,1011,0,176.006,1.483
2024-11-14 08:36:00,25.943,6.95,15.345,14.712,4.639,90.87,1011,0.005,187.602,2.083
2024-11-14 08:37:00,25.593,7.881,15.503,14.782,4.653,90.903,1011,0,195.638,1.45
2024-11-14 08:38:00,26.422,7.182,15.902,14.823,4.656,90.91,1011,0.005,177.791,2.383
2024-11-14 08:39:00,25.721,7.016,16.227,14.823,4.67,90.918,1011,0,181.282,2.133
2024-11-14 08:40:00,24.286,6.55,16.24,14.792,4.673,90.92,1011,0.005,179.691,1.617
2024-11-14 08:41:00,25.88,5.719,16.147,14.75,4.68,90.887,1011,0,177.927,1.867
2024-11-14 08:42:00,26.135,7.814,15.99,14.708,4.681,90.88,1011,0.005,176.786,1.617
2024-11-14 08:43:00,25.625,7.016,15.64,14.702,4.683,90.838,1011,0,182.707,1.583
2024-11-14 08:44:00,25.943,6.75,15.277,14.713,4.683,90.83,1011,0.005,184.033,1.583
2024-11-14 08:45:00,25.242,7.349,15.385,14.685,4.69,90.788,1011,0,195.475,1.75
2024-11-14 08:46:00,24.956,7.881,15.655,14.625,4.691,90.78,1011,0,203.152,1.433
2024-11-14 08:47:00,25.338,7.049,15.712,14.517,4.691,90.722,1011,0.005,178.629,1.8
2024-11-14 08:48:00,25.306,6.617,15.79,14.395,4.691,90.71,1011,0,190.863,1.617
2024-11-14 08:49:00,25.88,6.484,15.885,14.27,4.691,90.635,1011,0,183.656,1.317
2024-11-14 08:50:00,27.282,6.949,15.83,14.175,4.691,90.62,1011,0.005,182.738,1.967
2024-11-14 08:51:00,27.027,8.246,15.885,14.205,4.698,90.578,1011,0.005,198.88,0.633
2024-11-14 08:52:00,26.677,7.382,16.03,14.255,4.699,90.57,1011,0,190.76,1.483
2024-11-14 08:53:00,26.262,7.415,15.91,14.255,4.704,90.562,1011,0.005,178.711,1.683
2024-11-14 08:54:00,26.708,7.315,15.595,14.205,4.705,90.56,1011,0.005,176.415,1.4
2024-11-14 08:55:00,27.282,6.351,15.337,14.158,4.712,90.552,1011,0,174.554,1.583
2024-11-14 08:56:00,26.9,6.019,15.057,14.182,4.713,90.55,1011,0.005,187.019,1.633
2024-11-14 08:57:00,26.9,6.883,15.098,14.383,4.724,90.575,1011,0,188.594,1.15
2024-11-14 08:58:00,26.517,5.287,15.418,14.662,4.726,90.58,1011,0.005,182.255,1.067
2024-11-14 08:59:00,26.708,5.553,15.905,14.907,4.74,90.688,1011,0,206.444,1.683
2024-11-14 09:00:00,27.856,6.617,17.14,15.047,4.743,90.71,1011,0,182.635,1.3
2024-11-14 09:01:00,27.473,6.916,18.672,14.998,4.764,90.785,1011,0.005,205.338,1.2
2024-11-14 09:02:00,27.123,8.246,18.985,14.68,4.768,90.8,1011,0,188.143,1.25
2024-11-14 09:03:00,26.836,8.712,18.547,14.332,4.778,90.867,1011,0,188.794,0.867
2024-11-14 09:04:00,28.079,5.985,18.305,14.037,4.78,90.88,1011,0.005,188.812,1.467
2024-11-14 09:05:00,27.537,7.482,17.813,13.882,4.786,90.955,1011,0,192.213,1.85
2024-11-14 09:06:00,26.74,7.714,16.588,13.785,4.787,90.97,1011,0,170.583,1.967
2024-11-14 09:07:00,26.995,6.816,16.148,13.788,4.787,91.02,1011,0,168.868,1.417
2024-11-14 09:08:00,27.091,7.914,16.485,13.885,4.787,91.03,1011,0,190.483,2.283
2024-11-14 09:09:00,25.784,8.911,16.323,13.937,4.79,91.072,1011,0.005,177.932,2.117
